date_time	city_name	category_name	subcategory_name	sku_id	store_id	total_est_qty_sold
11-03-2025 19:04	Agra	Munchies	Bhujia & Mixtures	559017	36058	0
11-03-2025 19:06	Agra	Munchies	Bhujia & Mixtures	547731	35916	0
11-03-2025 19:06	Agra	Munchies	Bhujia & Mixtures	559016	35916	0
11-03-2025 19:06	Agra	Munchies	Bhujia & Mixtures	559017	35916	0
11-03-2025 19:36	Agra	Munchies	Bhujia & Mixtures	559017	36784	0
11-03-2025 19:36	Agra	Munchies	Bhujia & Mixtures	547731	36784	1
11-03-2025 19:36	Agra	Munchies	Bhujia & Mixtures	559016	36784	0
18-03-2025 01:19	Agra	Munchies	Bhujia & Mixtures	559017	33968	1
18-03-2025 01:19	Agra	Munchies	Bhujia & Mixtures	547731	33968	2
18-03-2025 01:19	Agra	Munchies	Bhujia & Mixtures	559016	33968	1
18-03-2025 01:25	Agra	Munchies	Bhujia & Mixtures	559017	33920	0
18-03-2025 01:25	Agra	Munchies	Bhujia & Mixtures	547731	33920	0
18-03-2025 01:25	Agra	Munchies	Bhujia & Mixtures	559016	33920	0
18-03-2025 01:28	Agra	Munchies	Bhujia & Mixtures	547731	34412	0
18-03-2025 01:28	Agra	Munchies	Bhujia & Mixtures	559016	34412	0
18-03-2025 01:28	Agra	Munchies	Bhujia & Mixtures	559017	34412	0
18-03-2025 01:47	Agra	Munchies	Bhujia & Mixtures	547731	35916	0
18-03-2025 01:47	Agra	Munchies	Bhujia & Mixtures	559016	35916	0
18-03-2025 01:47	Agra	Munchies	Bhujia & Mixtures	559017	35916	0
18-03-2025 01:49	Agra	Munchies	Bhujia & Mixtures	559017	36784	0
18-03-2025 01:49	Agra	Munchies	Bhujia & Mixtures	547731	36784	0
18-03-2025 01:49	Agra	Munchies	Bhujia & Mixtures	559016	36784	0
18-03-2025 01:53	Agra	Munchies	Bhujia & Mixtures	547731	36058	2
18-03-2025 01:53	Agra	Munchies	Bhujia & Mixtures	559017	36058	0
18-03-2025 01:53	Agra	Munchies	Bhujia & Mixtures	559016	36058	1
20-03-2025 18:59	Agra	Munchies	Bhujia & Mixtures	547731	34412	0
20-03-2025 18:59	Agra	Munchies	Bhujia & Mixtures	559016	34412	0
20-03-2025 18:59	Agra	Munchies	Bhujia & Mixtures	559017	34412	0
20-03-2025 19:27	Agra	Munchies	Bhujia & Mixtures	559017	36058	0
20-03-2025 19:27	Agra	Munchies	Bhujia & Mixtures	547731	36058	0
20-03-2025 19:27	Agra	Munchies	Bhujia & Mixtures	559016	36058	0
23-03-2025 13:45	Agra	Munchies	Bhujia & Mixtures	547731	36058	0
23-03-2025 13:45	Agra	Munchies	Bhujia & Mixtures	559017	36058	0
23-03-2025 13:45	Agra	Munchies	Bhujia & Mixtures	559016	36058	0
23-03-2025 13:48	Agra	Munchies	Bhujia & Mixtures	559017	36784	0
23-03-2025 13:48	Agra	Munchies	Bhujia & Mixtures	547731	36784	1
23-03-2025 13:48	Agra	Munchies	Bhujia & Mixtures	559016	36784	1
27-03-2025 04:05	Agra	Munchies	Bhujia & Mixtures	559016	33920	0
27-03-2025 04:05	Agra	Munchies	Bhujia & Mixtures	559017	33920	0
27-03-2025 04:05	Agra	Munchies	Bhujia & Mixtures	547731	33920	0
27-03-2025 06:31	Agra	Munchies	Bhujia & Mixtures	559016	33968	0
27-03-2025 06:31	Agra	Munchies	Bhujia & Mixtures	559017	33968	0
27-03-2025 06:31	Agra	Munchies	Bhujia & Mixtures	547731	33968	0
27-03-2025 06:38	Agra	Munchies	Bhujia & Mixtures	547731	36784	0
27-03-2025 06:38	Agra	Munchies	Bhujia & Mixtures	559016	36784	0
27-03-2025 06:38	Agra	Munchies	Bhujia & Mixtures	559017	36784	0
27-03-2025 06:45	Agra	Munchies	Bhujia & Mixtures	547731	34412	0
27-03-2025 06:45	Agra	Munchies	Bhujia & Mixtures	559017	34412	0
27-03-2025 06:45	Agra	Munchies	Bhujia & Mixtures	559016	34412	0
29-03-2025 14:28	Agra	Munchies	Bhujia & Mixtures	547731	36784	0
29-03-2025 14:28	Agra	Munchies	Bhujia & Mixtures	559017	36784	0
29-03-2025 14:28	Agra	Munchies	Bhujia & Mixtures	559016	36784	0
29-03-2025 18:54	Agra	Munchies	Bhujia & Mixtures	559016	33968	0
29-03-2025 18:54	Agra	Munchies	Bhujia & Mixtures	559017	33968	0
29-03-2025 18:54	Agra	Munchies	Bhujia & Mixtures	547731	33968	0
29-03-2025 19:02	Agra	Munchies	Bhujia & Mixtures	559017	33920	0
29-03-2025 19:02	Agra	Munchies	Bhujia & Mixtures	547731	33920	0
29-03-2025 19:02	Agra	Munchies	Bhujia & Mixtures	559016	33920	0
06-03-2025 00:05	Ahmedabad	Munchies	Bhujia & Mixtures	559016	29861	0
06-03-2025 00:05	Ahmedabad	Munchies	Bhujia & Mixtures	547731	29861	0
06-03-2025 00:05	Ahmedabad	Munchies	Bhujia & Mixtures	559017	29861	0
06-03-2025 00:27	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35586	0
06-03-2025 00:27	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35586	0
06-03-2025 00:27	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35586	0
06-03-2025 00:55	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34666	1
06-03-2025 00:57	Ahmedabad	Munchies	Bhujia & Mixtures	559017	30560	0
06-03-2025 00:57	Ahmedabad	Munchies	Bhujia & Mixtures	547731	30560	0
06-03-2025 00:57	Ahmedabad	Munchies	Bhujia & Mixtures	559016	30560	0
06-03-2025 01:04	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38408	0
06-03-2025 01:04	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38408	0
06-03-2025 01:10	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33686	0
06-03-2025 01:10	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33686	0
06-03-2025 01:10	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33686	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34026	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34026	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34026	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34030	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34030	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34260	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34260	0
06-03-2025 01:11	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34260	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34024	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34024	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33998	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33998	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33998	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34296	0
06-03-2025 01:12	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34296	0
06-03-2025 01:13	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34258	0
06-03-2025 01:13	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34258	1
06-03-2025 01:13	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34258	1
06-03-2025 01:13	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33872	1
06-03-2025 01:13	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33872	1
06-03-2025 01:13	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33872	2
06-03-2025 01:14	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34112	0
06-03-2025 01:14	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34112	0
06-03-2025 01:14	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34112	0
06-03-2025 01:15	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34402	1
06-03-2025 01:15	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34402	0
06-03-2025 01:15	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34402	1
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35300	1
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35300	1
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35300	2
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35528	0
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35528	0
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35528	0
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35032	0
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35032	0
06-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35032	0
06-03-2025 01:23	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35648	1
06-03-2025 01:23	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35648	2
06-03-2025 01:23	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35848	0
06-03-2025 01:24	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35906	0
06-03-2025 01:24	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35844	0
06-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35914	0
06-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35914	0
06-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35914	0
06-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35928	0
06-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35928	0
06-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35928	0
06-03-2025 01:26	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36082	0
06-03-2025 06:21	Ahmedabad	Munchies	Bhujia & Mixtures	559016	30560	1
06-03-2025 06:21	Ahmedabad	Munchies	Bhujia & Mixtures	547731	30560	2
06-03-2025 06:21	Ahmedabad	Munchies	Bhujia & Mixtures	559017	30560	1
06-03-2025 06:23	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38408	0
06-03-2025 06:23	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38408	0
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33998	1
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33998	1
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33998	1
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33686	0
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33686	0
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33686	0
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33872	0
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33872	0
06-03-2025 06:31	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33872	0
06-03-2025 06:32	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34026	0
06-03-2025 06:32	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34026	0
06-03-2025 06:32	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34026	0
06-03-2025 12:59	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38022	0
06-03-2025 12:59	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38022	0
06-03-2025 12:59	Ahmedabad	Munchies	Bhujia & Mixtures	559017	38022	0
06-03-2025 12:59	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36862	1
06-03-2025 12:59	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36862	1
06-03-2025 18:34	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34296	0
06-03-2025 18:34	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34296	0
06-03-2025 18:35	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34030	0
06-03-2025 18:35	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34030	0
06-03-2025 18:35	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34112	1
06-03-2025 18:35	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34112	0
06-03-2025 18:35	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34112	0
06-03-2025 18:36	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34676	0
06-03-2025 18:36	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34676	0
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34260	1
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34260	1
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34260	0
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33998	0
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33998	0
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33998	0
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34024	1
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34024	1
06-03-2025 18:38	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34024	0
06-03-2025 18:39	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35028	0
06-03-2025 18:39	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35028	0
06-03-2025 18:39	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35028	0
06-03-2025 18:39	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35300	0
06-03-2025 18:39	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35300	0
06-03-2025 18:39	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35300	0
06-03-2025 18:41	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34402	0
06-03-2025 18:41	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34402	0
06-03-2025 18:41	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34402	0
06-03-2025 18:42	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35844	0
06-03-2025 18:42	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35848	0
06-03-2025 18:42	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35914	0
06-03-2025 18:42	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35914	0
06-03-2025 18:42	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35914	0
06-03-2025 18:43	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35032	0
06-03-2025 18:43	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35032	0
06-03-2025 18:43	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35032	0
06-03-2025 18:46	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35528	0
06-03-2025 18:46	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35528	0
06-03-2025 18:46	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35528	0
06-03-2025 18:47	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36082	0
06-03-2025 18:48	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36852	0
06-03-2025 18:48	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35648	0
06-03-2025 18:48	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35648	0
06-03-2025 18:48	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35906	0
06-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36638	0
06-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36638	0
06-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38022	0
06-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559017	38022	0
06-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38022	0
06-03-2025 18:54	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36862	0
06-03-2025 18:54	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36862	0
06-03-2025 18:59	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34258	0
06-03-2025 18:59	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34258	0
06-03-2025 18:59	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34258	0
06-03-2025 19:08	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35928	0
06-03-2025 19:08	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35928	0
06-03-2025 19:08	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35928	0
07-03-2025 00:01	Ahmedabad	Munchies	Bhujia & Mixtures	559016	29861	0
07-03-2025 00:01	Ahmedabad	Munchies	Bhujia & Mixtures	559017	29861	0
07-03-2025 00:01	Ahmedabad	Munchies	Bhujia & Mixtures	547731	29861	0
07-03-2025 01:19	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36082	0
07-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36638	0
07-03-2025 01:20	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36638	0
07-03-2025 01:22	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36862	0
07-03-2025 01:22	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36862	0
07-03-2025 01:24	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36852	0
07-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	559017	38022	0
07-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38022	0
07-03-2025 01:25	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38022	0
07-03-2025 01:27	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38408	0
07-03-2025 01:27	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38408	0
07-03-2025 01:28	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34666	0
07-03-2025 01:36	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34402	0
07-03-2025 01:36	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34402	0
07-03-2025 01:36	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34402	0
07-03-2025 01:37	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34030	0
07-03-2025 01:37	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34030	0
07-03-2025 01:37	Ahmedabad	Munchies	Bhujia & Mixtures	559016	33998	0
07-03-2025 01:37	Ahmedabad	Munchies	Bhujia & Mixtures	559017	33998	0
07-03-2025 01:37	Ahmedabad	Munchies	Bhujia & Mixtures	547731	33998	0
11-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34260	0
11-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34260	0
11-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34260	0
11-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34026	1
11-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34026	1
11-03-2025 18:49	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34026	0
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34112	1
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34112	2
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34112	1
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34676	1
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34676	1
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34402	0
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34402	0
11-03-2025 18:51	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34402	0
11-03-2025 18:56	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35032	1
11-03-2025 18:56	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35032	0
11-03-2025 18:56	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35032	2
11-03-2025 18:59	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35648	0
11-03-2025 18:59	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35648	0
11-03-2025 18:59	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35648	0
11-03-2025 19:00	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35300	0
11-03-2025 19:00	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35300	0
11-03-2025 19:00	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35300	0
11-03-2025 19:00	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35844	0
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35028	0
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35028	0
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35028	0
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35906	0
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35928	0
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35928	1
11-03-2025 19:02	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35928	1
11-03-2025 19:04	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35914	1
11-03-2025 19:04	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35914	0
11-03-2025 19:04	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35914	0
11-03-2025 19:05	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36082	0
11-03-2025 19:06	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35528	0
11-03-2025 19:06	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35528	0
11-03-2025 19:06	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35528	1
11-03-2025 19:10	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35848	0
11-03-2025 19:11	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36852	0
11-03-2025 19:13	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36638	0
11-03-2025 19:13	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36638	0
11-03-2025 19:15	Ahmedabad	Munchies	Bhujia & Mixtures	559017	38022	0
11-03-2025 19:15	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38022	0
11-03-2025 19:15	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38022	0
11-03-2025 19:18	Ahmedabad	Munchies	Bhujia & Mixtures	559016	36862	0
11-03-2025 19:18	Ahmedabad	Munchies	Bhujia & Mixtures	559017	36862	0
11-03-2025 19:18	Ahmedabad	Munchies	Bhujia & Mixtures	547731	36862	0
12-03-2025 00:00	Ahmedabad	Munchies	Bhujia & Mixtures	559017	34666	1
12-03-2025 00:00	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34666	0
12-03-2025 00:00	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34666	1
12-03-2025 00:19	Ahmedabad	Munchies	Bhujia & Mixtures	547731	29861	0
12-03-2025 00:19	Ahmedabad	Munchies	Bhujia & Mixtures	559016	29861	0
12-03-2025 00:19	Ahmedabad	Munchies	Bhujia & Mixtures	559017	29861	0
12-03-2025 00:46	Ahmedabad	Munchies	Bhujia & Mixtures	559017	35586	1
12-03-2025 00:46	Ahmedabad	Munchies	Bhujia & Mixtures	547731	35586	2
12-03-2025 00:46	Ahmedabad	Munchies	Bhujia & Mixtures	559016	35586	1
12-03-2025 01:00	Ahmedabad	Munchies	Bhujia & Mixtures	559017	38408	0
12-03-2025 01:00	Ahmedabad	Munchies	Bhujia & Mixtures	547731	38408	0
12-03-2025 01:00	Ahmedabad	Munchies	Bhujia & Mixtures	559016	38408	0
18-03-2025 01:21	Ahmedabad	Munchies	Bhujia & Mixtures	559016	34024	0
18-03-2025 01:21	Ahmedabad	Munchies	Bhujia & Mixtures	547731	34024	0
